測項,違規列序,違規全文
F.0·G值0m,136,"[F.0·G值0m] ('R3', '628-29(1)') 欄「W(m)」: baseline='9.13' got=14.45"
F.0·G值0m,137,"[F.0·G值0m] ('R3', '628-29(1)') 欄「Rw(%)」: baseline='15.19' got=11.16"
F.0·G值0m,138,"[F.0·G值0m] ('R3', '628-29(1)') 欄「S(m)」: baseline='2.84' got=2.88"
F.0·G值0m,139,"[F.0·G值0m] ('R3', '628-29(1)') 欄「幾何面積(㎡)」: baseline='127.06' got=128.62"
F.0·G值0m,140,"[F.0·G值0m] ('R3', '628-29(1)') 欄「G(㎡)」: baseline='127.05' got=128.63"
F.0·G值0m,141,"[F.0·G值0m] ('R3', '628-29(1)') 欄「累積S(m)」: baseline='10.86' got=16.21"
F.0·G值0m,142,"[F.0·G值0m] ('R3', '628-29(1)') 欄「宗地寬度(m)」: baseline='2.83' got=2.87"
F.0·G值0m,143,"[F.0·G值0m] ('R3', '628-30(3)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.0·G值0m,144,"[F.0·G值0m] ('R3', '628-30(3)') 欄「W(m)」: baseline='19.01' got=24.54"
F.0·G值0m,145,"[F.0·G值0m] ('R3', '628-30(3)') 欄「Rw(%)」: baseline='33.1' got=10.64"
F.0·G值0m,146,"[F.0·G值0m] ('R3', '628-30(3)') 欄「S(m)」: baseline='9.93' got=10.14"
F.0·G值0m,147,"[F.0·G值0m] ('R3', '628-30(3)') 欄「幾何面積(㎡)」: baseline='443.95' got=452.72"
F.0·G值0m,148,"[F.0·G值0m] ('R3', '628-30(3)') 欄「G(㎡)」: baseline='443.94' got=452.72"
F.0·G值0m,149,"[F.0·G值0m] ('R3', '628-30(3)') 欄「累積S(m)」: baseline='20.8' got=26.35"
F.0·G值0m,150,"[F.0·G值0m] ('R3', '628-30(3)') 欄「迭代次數」: baseline='17' got=16"
F.0·G值0m,151,"[F.0·G值0m] ('R3', '628-30(3)') 欄「負擔比率」: baseline='0.4332' got=0.422"
F.0·G值0m,152,"[F.0·G值0m] ('R3', '628-30(3)') 欄「宗地寬度(m)」: baseline='9.89' got=10.1"
F.0·G值0m,153,"[F.0·G值0m] ('R3', '628-31(3)') 欄「平均深度(m)」: baseline='43.64' got=44.34"
F.0·G值0m,154,"[F.0·G值0m] ('R3', '628-31(3)') 欄「W(m)」: baseline='27.52' got=33.06"
F.0·G值0m,155,"[F.0·G值0m] ('R3', '628-31(3)') 欄「S(m)」: baseline='8.54' got=8.55"
F.0·G值0m,156,"[F.0·G值0m] ('R3', '628-31(3)') 欄「幾何面積(㎡)」: baseline='380.82' got=380.79"
F.0·G值0m,157,"[F.0·G值0m] ('R3', '628-31(3)') 欄「G(㎡)」: baseline='380.81' got=380.79"
F.0·G值0m,158,"[F.0·G值0m] ('R3', '628-31(3)') 欄「累積S(m)」: baseline='29.34' got=34.9"
F.0·G值0m,159,"[F.0·G值0m] ('R3', '628-31(3)') 欄「迭代次數」: baseline='16' got=17"
F.0·G值0m,160,"[F.0·G值0m] ('R3', '628-31(3)') 欄「宗地寬度(m)」: baseline='8.5' got=8.51"
F.0·G值0m,161,"[F.0·G值0m] ('R6', '628-1(2)') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.0·G值0m,162,"[F.0·G值0m] ('R6', '628-4(1)') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.0·G值0m,163,"[F.0·G值0m] ('R6', '628-21(1)') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.0·G值0m,164,"[F.0·G值0m] ('R6', '628-18(1)') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.0·G值0m,165,"[F.0·G值0m] ('R6', '628-38(1)') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.0·G值0m,166,"[F.0·G值0m] ('R6', '628-7(1)') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.0·G值0m,167,"[F.0·G值0m] ('R6', '628-20(1)') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.0·G值0m,168,"[F.0·G值0m] ('R6', 'R6-抵費地-1') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.0·G值0m,169,"[F.0·G值0m] ('R6', 'R6-抵費地-2') 欄「平均深度(m)」: baseline='44.59' got=45.51"
F.0·滑池槽0m,0,"[F.0·滑池槽0m] ('R2',) 欄「ΣRw_L實跑(%)」: baseline='100.01' got=100.0"
F.0·滑池槽0m,1,"[F.0·滑池槽0m] ('R2',) 欄「ΣG(㎡)」: baseline='2538.49' got=2538.5"
F.0·滑池槽0m,2,"[F.0·滑池槽0m] ('R2',) 欄「池總=幾何剩餘(㎡)」: baseline='1830.12' got=1830.11"
F.0·滑池槽0m,3,"[F.0·滑池槽0m] ('R2',) 欄「中央池(㎡)」: baseline='1830.12' got=1830.11"
F.0·滑池槽0m,4,"[F.0·滑池槽0m] ('R2',) 欄「守恆殘差(㎡)」: baseline='0.0' got=0.01"
F.0·滑池槽0m,5,"[F.0·滑池槽0m] ('R2',) 欄「幾何片明細(㎡)」: baseline='[1830.12]' got='[1830.11]'"
F.0·滑池槽0m,6,"[F.0·滑池槽0m] ('R3',) 欄「J(naive)」: baseline='44.8987' got=24.6668"
F.0·滑池槽0m,7,"[F.0·滑池槽0m] ('R3',) 欄「J(k*)」: baseline='44.8987' got=24.6668"
F.0·滑池槽0m,8,"[F.0·滑池槽0m] ('R3',) 欄「ΣRw_R理論@k*(%)」: baseline='100.0' got=54.94"
F.0·滑池槽0m,9,"[F.0·滑池槽0m] ('R3',) 欄「ΣRw_R實跑(%)」: baseline='100.0' got=54.94"
F.0·滑池槽0m,10,"[F.0·滑池槽0m] ('R3',) 欄「ΣG(㎡)」: baseline='2384.43' got=2405.24"
F.0·滑池槽0m,11,"[F.0·滑池槽0m] ('R3',) 欄「Σ配地幾何(㎡)」: baseline='2384.45' got=2405.23"
F.0·滑池槽0m,12,"[F.0·滑池槽0m] ('R3',) 欄「池總=幾何剩餘(㎡)」: baseline='1822.35' got=1801.57"
F.0·滑池槽0m,13,"[F.0·滑池槽0m] ('R3',) 欄「角落抵費地R(㎡)」: baseline='0.0' got=226.91"
F.0·滑池槽0m,14,"[F.0·滑池槽0m] ('R3',) 欄「中央池(㎡)」: baseline='1822.35' got=1574.66"
F.0·滑池槽0m,15,"[F.0·滑池槽0m] ('R3',) 欄「守恆殘差(㎡)」: baseline='-0.02' got=0.02"
F.0·滑池槽0m,16,"[F.0·滑池槽0m] ('R3',) 欄「幾何片明細(㎡)」: baseline='[1822.35]' got='[1574.66, 226.91]'"
F.0·滑池槽0m,17,"[F.0·滑池槽0m] ('R3',) 欄「片數」: baseline='1' got=2"
F.0·滑池槽0m,18,"[F.0·滑池槽0m] ('R5',) 欄「Σ配地幾何(㎡)」: baseline='2382.47' got=2382.45"
F.0·滑池槽0m,19,"[F.0·滑池槽0m] ('R5',) 欄「池總=幾何剩餘(㎡)」: baseline='1767.74' got=1767.77"
F.0·滑池槽0m,20,"[F.0·滑池槽0m] ('R5',) 欄「中央池(㎡)」: baseline='1767.74' got=1767.77"
F.0·滑池槽0m,21,"[F.0·滑池槽0m] ('R5',) 欄「守恆殘差(㎡)」: baseline='0.01' got=0.04"
F.0·滑池槽0m,22,"[F.0·滑池槽0m] ('R5',) 欄「幾何片明細(㎡)」: baseline='[1767.74]' got='[1767.77]'"
F.0·J表0m,0,"[F.0·J表0m] ('R2', '1') 欄「J」: baseline='16.9522' got=23.6205"
F.0·J表0m,1,"[F.0·J表0m] ('R2', '1') 欄「dev(m)」: baseline='47.34' got=42.43"
F.0·J表0m,2,"[F.0·J表0m] ('R2', '1') 欄「ΣRw_L(%)」: baseline='37.71' got=52.54"
F.0·J表0m,3,"[F.0·J表0m] ('R2', '2') 欄「J」: baseline='17.2607' got=23.9023"
F.0·J表0m,4,"[F.0·J表0m] ('R2', '2') 欄「dev(m)」: baseline='47.12' got=42.21"
F.0·J表0m,5,"[F.0·J表0m] ('R2', '2') 欄「ΣRw_L(%)」: baseline='38.4' got=53.17"
F.0·J表0m,6,"[F.0·J表0m] ('R2', '3') 欄「J」: baseline='33.2369' got=33.2576"
F.0·J表0m,7,"[F.0·J表0m] ('R2', '3') 欄「dev(m)」: baseline='34.08' got=34.07"
F.0·J表0m,8,"[F.0·J表0m] ('R2', '3') 欄「ΣRw_L(%)」: baseline='73.93' got=73.98"
F.0·J表0m,9,"[F.0·J表0m] ('R2', '4') 欄「J」: baseline='36.9458' got=36.9638"
F.0·J表0m,10,"[F.0·J表0m] ('R2', '4') 欄「dev(m)」: baseline='30.22' got=30.21"
F.0·J表0m,11,"[F.0·J表0m] ('R2', '4') 欄「ΣRw_L(%)」: baseline='82.18' got=82.22"
F.0·J表0m,12,"[F.0·J表0m] ('R2', '5') 欄「J」: baseline='44.5645' got=44.5762"
F.0·J表0m,13,"[F.0·J表0m] ('R2', '5') 欄「dev(m)」: baseline='19.98' got=19.97"
F.0·J表0m,14,"[F.0·J表0m] ('R2', '5') 欄「ΣRw_L(%)」: baseline='99.13' got=99.16"
F.0·J表0m,15,"[F.0·J表0m] ('R2', '6') 欄「dev(m)」: baseline='2.54' got=2.53"
F.0·J表0m,16,"[F.0·J表0m] ('R2', '7') 欄「dev(m)」: baseline='17.0' got=17.01"
F.0·J表0m,17,"[F.0·J表0m] ('R2', '8') 欄「dev(m)」: baseline='20.24' got=20.25"
F.0·J表0m,18,"[F.0·J表0m] ('R2', '9') 欄「dev(m)」: baseline='26.86' got=26.87"
F.0·J表0m,19,"[F.0·J表0m] ('R2', '10') 欄「dev(m)」: baseline='33.5' got=33.51"
F.0·J表0m,20,"[F.0·J表0m] ('R2', '11') 欄「dev(m)」: baseline='36.46' got=36.47"
F.0·J表0m,21,"[F.0·J表0m] ('R2', '12') 欄「dev(m)」: baseline='56.02' got=56.03"
F.0·J表0m,22,"[F.0·J表0m] ('R2', '13') 欄「dev(m)」: baseline='58.7' got=58.71"
F.0·J表0m,23,"[F.0·J表0m] ('R3', '0') 欄「J」: baseline='44.8987' got=24.6668"
F.0·J表0m,24,"[F.0·J表0m] ('R3', '0') 欄「dev(m)」: baseline='55.43' got=54.1"
F.0·J表0m,25,"[F.0·J表0m] ('R3', '0') 欄「ΣRw_R(%)」: baseline='100.0' got=54.94"
F.0·J表0m,26,"[F.0·J表0m] ('R3', '1') 欄「J」: baseline='44.8987' got=24.6668"
F.0·J表0m,27,"[F.0·J表0m] ('R3', '1') 欄「dev(m)」: baseline='53.37' got=52.04"
F.0·J表0m,28,"[F.0·J表0m] ('R3', '1') 欄「ΣRw_R(%)」: baseline='100.0' got=54.94"
F.0·J表0m,29,"[F.0·J表0m] ('R3', '2') 欄「J」: baseline='44.8987' got=24.6668"
F.0·J表0m,30,"[F.0·J表0m] ('R3', '2') 欄「dev(m)」: baseline='41.97' got=40.64"
F.0·J表0m,31,"[F.0·J表0m] ('R3', '2') 欄「ΣRw_R(%)」: baseline='100.0' got=54.94"
F.0·J表0m,32,"[F.0·J表0m] ('R3', '3') 欄「J」: baseline='44.8987' got=24.6668"
F.0·J表0m,33,"[F.0·J表0m] ('R3', '3') 欄「dev(m)」: baseline='38.67' got=37.34"
F.0·J表0m,34,"[F.0·J表0m] ('R3', '3') 欄「ΣRw_R(%)」: baseline='100.0' got=54.94"
F.0·J表0m,35,"[F.0·J表0m] ('R3', '4') 欄「J」: baseline='44.8987' got=24.6668"
F.0·J表0m,36,"[F.0·J表0m] ('R3', '4') 欄「dev(m)」: baseline='22.07' got=20.74"
F.0·J表0m,37,"[F.0·J表0m] ('R3', '4') 欄「ΣRw_R(%)」: baseline='100.0' got=54.94"
F.0·J表0m,38,"[F.0·J表0m] ('R3', '5') 欄「J」: baseline='44.8987' got=24.6668"
F.0·J表0m,39,"[F.0·J表0m] ('R3', '5') 欄「dev(m)」: baseline='2.99' got=1.66"
F.0·J表0m,40,"[F.0·J表0m] ('R3', '5') 欄「ΣRw_R(%)」: baseline='100.0' got=54.94"
F.0·J表0m,41,"[F.0·J表0m] ('R3', '6') 欄「J」: baseline='44.8987' got=24.6668"
F.0·J表0m,42,"[F.0·J表0m] ('R3', '6') 欄「dev(m)」: baseline='14.01' got=15.36"
F.0·J表0m,43,"[F.0·J表0m] ('R3', '6') 欄「ΣRw_R(%)」: baseline='100.0' got=54.94"
F.0·J表0m,44,"[F.0·J表0m] ('R3', '7') 欄「J」: baseline='30.0441' got=19.8914"
F.0·J表0m,45,"[F.0·J表0m] ('R3', '7') 欄「dev(m)」: baseline='33.79' got=35.56"
F.0·J表0m,46,"[F.0·J表0m] ('R3', '7') 欄「ΣRw_R(%)」: baseline='66.92' got=44.3"
F.0·J表0m,47,"[F.0·J表0m] ('R3', '8') 欄「J」: baseline='23.2125' got=14.8701"
F.0·J表0m,48,"[F.0·J表0m] ('R3', '8') 欄「dev(m)」: baseline='39.45' got=41.3"
F.0·J表0m,49,"[F.0·J表0m] ('R3', '8') 欄「ΣRw_R(%)」: baseline='51.7' got=33.12"
F.0·J表0m,50,"[F.0·J表0m] ('R3', '9') 欄「J」: baseline='18.0802' got=4.9388"
F.0·J表0m,51,"[F.0·J表0m] ('R3', '9') 欄「dev(m)」: baseline='43.25' got=50.32"
F.0·J表0m,52,"[F.0·J表0m] ('R3', '9') 欄「ΣRw_R(%)」: baseline='40.27' got=11.0"
F.0·J表0m,53,"[F.0·J表0m] ('R5', '1') 欄「J」: baseline='18.532' got=20.4064"
F.0·J表0m,54,"[F.0·J表0m] ('R5', '1') 欄「dev(m)」: baseline='41.11' got=39.7"
F.0·J表0m,55,"[F.0·J表0m] ('R5', '1') 欄「ΣRw_L(%)」: baseline='42.57' got=46.88"
F.0·J表0m,56,"[F.0·J表0m] ('R5', '2') 欄「J」: baseline='31.5504' got=31.5704"
F.0·J表0m,57,"[F.0·J表0m] ('R5', '2') 欄「dev(m)」: baseline='30.05' got=30.04"
F.0·J表0m,58,"[F.0·J表0m] ('R5', '2') 欄「ΣRw_L(%)」: baseline='72.48' got=72.52"
F.0·J表0m,59,"[F.0·J表0m] ('R5', '3') 欄「dev(m)」: baseline='13.81' got=13.8"
F.0·J表0m,60,"[F.0·J表0m] ('R5', '4') 欄「dev(m)」: baseline='7.21' got=7.22"
F.0·J表0m,61,"[F.0·J表0m] ('R5', '5') 欄「dev(m)」: baseline='7.69' got=7.7"
F.0·J表0m,62,"[F.0·J表0m] ('R5', '6') 欄「dev(m)」: baseline='7.83' got=7.84"
F.0·J表0m,63,"[F.0·J表0m] ('R5', '7') 欄「dev(m)」: baseline='29.91' got=29.92"
F.0·J表0m,64,"[F.0·J表0m] ('R5', '8') 欄「dev(m)」: baseline='47.71' got=47.72"
F.0·J表0m,65,"[F.0·J表0m] ('R5', '9') 欄「dev(m)」: baseline='53.93' got=53.94"
F.0·決策0m,0,"[F.0·決策0m] ('0m', 'G006', 'R3') 欄「MinA_街廓」: baseline='152.74' got=155.19"
F.0·決策0m,1,"[F.0·決策0m] ('0m', 'G007', 'R3') 欄「MinA_街廓」: baseline='152.74' got=155.19"
F.0·決策0m,2,"[F.0·決策0m] ('0m', 'G007', 'R5') 欄「MinA_街廓」: baseline='157.64' got=159.99"
F.0·決策0m,3,"[F.0·決策0m] ('0m', 'G007', 'R5') 欄「Δ非線性(㎡)」: baseline='0.64' got=0.05"
F.0·決策0m,4,"[F.0·決策0m] ('0m', 'G009', 'R4') 欄「MinA_街廓」: baseline='114.07' got=115.85"
F.0·決策0m,5,"[F.0·決策0m] ('0m', 'G009', 'R6') 欄「MinA_街廓」: baseline='156.06' got=159.28"
F.0·決策0m,6,"[F.0·決策0m] ('0m', 'G010', 'R2') 欄「G(Σa)(㎡)」: baseline='293.72' got=283.87"
F.0·決策0m,7,"[F.0·決策0m] ('0m', 'G010', 'R2') 欄「MinA_街廓」: baseline='153.65' got=155.64"
F.0·決策0m,8,"[F.0·決策0m] ('0m', 'G010', 'R2') 欄「Δ非線性(㎡)」: baseline='0.42' got=0.0"
F.0·決策0m,9,"[F.0·決策0m] ('0m', 'G014', 'R3') 欄「G(Σa)(㎡)」: baseline='127.05' got=128.63"
F.0·決策0m,10,"[F.0·決策0m] ('0m', 'G014', 'R3') 欄「MinA_街廓」: baseline='152.74' got=155.19"
F.0·決策0m,11,"[F.0·決策0m] ('0m', 'G014', 'R3') 欄「Δ非線性(㎡)」: baseline='0.19' got=0.54"
F.0·決策0m,12,"[F.0·決策0m] ('0m', 'G017', 'R5') 欄「MinA_街廓」: baseline='157.64' got=159.99"
F.0·決策0m,13,"[F.0·決策0m] ('0m', 'G017', 'R6') 欄「MinA_街廓」: baseline='156.06' got=159.28"
F.0·池差0m,0,"[F.0·池差0m] ('0m', 'R2') 欄「池_v3(㎡)」: baseline='1799.4' got=1799.39"
F.0·池差0m,1,"[F.0·池差0m] ('0m', 'R2') 欄「池_F.0(㎡)」: baseline='1830.12' got=1830.11"
F.0·池差0m,2,"[F.0·池差0m] ('0m', 'R3') 欄「池_v3(㎡)」: baseline='1795.17' got=1774.36"
F.0·池差0m,3,"[F.0·池差0m] ('0m', 'R3') 欄「池_F.0(㎡)」: baseline='1822.35' got=1801.57"
F.0·池差0m,4,"[F.0·池差0m] ('0m', 'R3') 欄「池差(㎡)」: baseline='27.18' got=27.21"
F.0·池差0m,5,"[F.0·池差0m] ('0m', 'R5') 欄「池_v3(㎡)」: baseline='1766.08' got=1766.1"
F.0·池差0m,6,"[F.0·池差0m] ('0m', 'R5') 欄「池_F.0(㎡)」: baseline='1767.74' got=1767.77"
F.0·池差0m,7,"[F.0·池差0m] ('0m', 'R5') 欄「池差(㎡)」: baseline='1.66' got=1.67"
F.0·G值3.5m,0,"[F.0·G值3.5m] ('R1', '628-36(1)') 欄「平均深度(m)」: baseline='32.97' got=33.15"
F.0·G值3.5m,1,"[F.0·G值3.5m] ('R1', '628(5)') 欄「平均深度(m)」: baseline='32.97' got=33.15"
F.0·G值3.5m,2,"[F.0·G值3.5m] ('R1', '628-34(3)') 欄「平均深度(m)」: baseline='32.97' got=33.15"
F.0·G值3.5m,3,"[F.0·G值3.5m] ('R1', '628-37(1)') 欄「平均深度(m)」: baseline='32.97' got=33.15"
F.0·G值3.5m,4,"[F.0·G值3.5m] ('R1', '628-35(2)') 欄「平均深度(m)」: baseline='32.97' got=33.15"
F.0·G值3.5m,5,"[F.0·G值3.5m] ('R1', 'R1-抵費地-1') 欄「平均深度(m)」: baseline='32.97' got=33.15"
F.0·G值3.5m,6,"[F.0·G值3.5m] ('R1', 'R1-抵費地-2') 欄「平均深度(m)」: baseline='32.97' got=33.15"
F.0·G值3.5m,7,"[F.0·G值3.5m] ('R2', '628-42(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,8,"[F.0·G值3.5m] ('R2', '628-42(1)') 欄「W(m)」: baseline='7.11' got=8.75"
F.0·G值3.5m,9,"[F.0·G值3.5m] ('R2', '628-42(1)') 欄「Rw(%)」: baseline='0.57' got=0.55"
F.0·G值3.5m,10,"[F.0·G值3.5m] ('R2', '628-42(1)') 欄「G(㎡)」: baseline='4.77' got=4.78"
F.0·G值3.5m,11,"[F.0·G值3.5m] ('R2', '628-42(1)') 欄「累積S(m)」: baseline='8.82' got=10.47"
F.0·G值3.5m,12,"[F.0·G值3.5m] ('R2', '628-41(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,13,"[F.0·G值3.5m] ('R2', '628-41(1)') 欄「W(m)」: baseline='11.18' got=12.84"
F.0·G值3.5m,14,"[F.0·G值3.5m] ('R2', '628-41(1)') 欄「Rw(%)」: baseline='20.19' got=18.36"
F.0·G值3.5m,15,"[F.0·G值3.5m] ('R2', '628-41(1)') 欄「S(m)」: baseline='4.08' got=4.1"
F.0·G值3.5m,16,"[F.0·G值3.5m] ('R2', '628-41(1)') 欄「幾何面積(㎡)」: baseline='183.23' got=183.94"
F.0·G值3.5m,17,"[F.0·G值3.5m] ('R2', '628-41(1)') 欄「G(㎡)」: baseline='183.23' got=183.95"
F.0·G值3.5m,18,"[F.0·G值3.5m] ('R2', '628-41(1)') 欄「累積S(m)」: baseline='12.9' got=14.57"
F.0·G值3.5m,19,"[F.0·G值3.5m] ('R2', '628-41(1)') 欄「迭代次數」: baseline='17' got=13"
F.0·G值3.5m,20,"[F.0·G值3.5m] ('R2', '628-41(1)') 欄「負擔比率」: baseline='0.4262' got=0.4239"
F.0·G值3.5m,21,"[F.0·G值3.5m] ('R2', '628-41(1)') 欄「宗地寬度(m)」: baseline='4.07' got=4.09"
F.0·G值3.5m,22,"[F.0·G值3.5m] ('R2', '628-40(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,23,"[F.0·G值3.5m] ('R2', '628-40(1)') 欄「W(m)」: baseline='17.82' got=19.54"
F.0·G值3.5m,24,"[F.0·G值3.5m] ('R2', '628-40(1)') 欄「Rw(%)」: baseline='23.07' got=16.66"
F.0·G值3.5m,25,"[F.0·G值3.5m] ('R2', '628-40(1)') 欄「S(m)」: baseline='6.66' got=6.72"
F.0·G值3.5m,26,"[F.0·G值3.5m] ('R2', '628-40(1)') 欄「幾何面積(㎡)」: baseline='298.6' got=301.13"
F.0·G值3.5m,27,"[F.0·G值3.5m] ('R2', '628-40(1)') 欄「G(㎡)」: baseline='298.61' got=301.12"
F.0·G值3.5m,28,"[F.0·G值3.5m] ('R2', '628-40(1)') 欄「累積S(m)」: baseline='19.57' got=21.29"
F.0·G值3.5m,29,"[F.0·G值3.5m] ('R2', '628-40(1)') 欄「迭代次數」: baseline='17' got=16"
F.0·G值3.5m,30,"[F.0·G值3.5m] ('R2', '628-40(1)') 欄「負擔比率」: baseline='0.419' got=0.4141"
F.0·G值3.5m,31,"[F.0·G值3.5m] ('R2', '628-40(1)') 欄「宗地寬度(m)」: baseline='6.64' got=6.7"
F.0·G值3.5m,32,"[F.0·G值3.5m] ('R2', '628-30(2)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,33,"[F.0·G值3.5m] ('R2', '628-30(2)') 欄「W(m)」: baseline='19.82' got=21.54"
F.0·G值3.5m,34,"[F.0·G值3.5m] ('R2', '628-30(2)') 欄「Rw(%)」: baseline='0.46' got=0.0"
F.0·G值3.5m,35,"[F.0·G值3.5m] ('R2', '628-30(2)') 欄「S(m)」: baseline='2.0' got=2.01"
F.0·G值3.5m,36,"[F.0·G值3.5m] ('R2', '628-30(2)') 欄「幾何面積(㎡)」: baseline='89.79' got=89.97"
F.0·G值3.5m,37,"[F.0·G值3.5m] ('R2', '628-30(2)') 欄「G(㎡)」: baseline='89.79' got=89.97"
F.0·G值3.5m,38,"[F.0·G值3.5m] ('R2', '628-30(2)') 欄「累積S(m)」: baseline='21.57' got=23.29"
F.0·G值3.5m,39,"[F.0·G值3.5m] ('R2', '628-30(2)') 欄「迭代次數」: baseline='16' got=17"
F.0·G值3.5m,40,"[F.0·G值3.5m] ('R2', '628-39(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,41,"[F.0·G值3.5m] ('R2', '628-39(1)') 欄「W(m)」: baseline='25.09' got=26.82"
F.0·G值3.5m,42,"[F.0·G值3.5m] ('R2', '628-39(1)') 欄「幾何面積(㎡)」: baseline='236.53' got=236.54"
F.0·G值3.5m,43,"[F.0·G值3.5m] ('R2', '628-39(1)') 欄「累積S(m)」: baseline='26.86' got=28.58"
F.0·G值3.5m,44,"[F.0·G值3.5m] ('R2', '628-39(1)') 欄「迭代次數」: baseline='16' got=14"
F.0·G值3.5m,45,"[F.0·G值3.5m] ('R2', '628-31(2)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,46,"[F.0·G值3.5m] ('R2', '628-31(2)') 欄「W(m)」: baseline='33.84' got=35.56"
F.0·G值3.5m,47,"[F.0·G值3.5m] ('R2', '628-31(2)') 欄「G(㎡)」: baseline='391.66' got=391.65"
F.0·G值3.5m,48,"[F.0·G值3.5m] ('R2', '628-31(2)') 欄「累積S(m)」: baseline='35.62' got=37.35"
F.0·G值3.5m,49,"[F.0·G值3.5m] ('R2', '628-31(2)') 欄「迭代次數」: baseline='17' got=18"
F.0·G值3.5m,50,"[F.0·G值3.5m] ('R2', '628-35(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,51,"[F.0·G值3.5m] ('R2', '628-35(1)') 欄「幾何面積(㎡)」: baseline='58.94' got=58.95"
F.0·G值3.5m,52,"[F.0·G值3.5m] ('R2', '628-35(1)') 欄「迭代次數」: baseline='17' got=18"
F.0·G值3.5m,53,"[F.0·G值3.5m] ('R2', '628-34(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,54,"[F.0·G值3.5m] ('R2', '628-34(1)') 欄「迭代次數」: baseline='17' got=16"
F.0·G值3.5m,55,"[F.0·G值3.5m] ('R2', '628-49(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,56,"[F.0·G值3.5m] ('R2', '628-49(1)') 欄「幾何面積(㎡)」: baseline='65.46' got=65.45"
F.0·G值3.5m,57,"[F.0·G值3.5m] ('R2', '628-49(1)') 欄「迭代次數」: baseline='16' got=15"
F.0·G值3.5m,58,"[F.0·G值3.5m] ('R2', '628-50(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,59,"[F.0·G值3.5m] ('R2', '628-50(1)') 欄「幾何面積(㎡)」: baseline='147.18' got=147.19"
F.0·G值3.5m,60,"[F.0·G值3.5m] ('R2', '628-51(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,61,"[F.0·G值3.5m] ('R2', '628-51(1)') 欄「迭代次數」: baseline='13' got=15"
F.0·G值3.5m,62,"[F.0·G值3.5m] ('R2', '628-52(1)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,63,"[F.0·G值3.5m] ('R2', '628-52(1)') 欄「迭代次數」: baseline='12' got=17"
F.0·G值3.5m,64,"[F.0·G值3.5m] ('R2', '628-32(2)') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,65,"[F.0·G值3.5m] ('R2', '628-32(2)') 欄「幾何面積(㎡)」: baseline='437.03' got=437.02"
F.0·G值3.5m,66,"[F.0·G值3.5m] ('R2', '628-32(2)') 欄「迭代次數」: baseline='16' got=17"
F.0·G值3.5m,67,"[F.0·G值3.5m] ('R2', 'R2-抵費地-1') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,68,"[F.0·G值3.5m] ('R2', 'R2-抵費地-1') 欄「幾何面積(㎡)」: baseline='1496.06' got=1418.86"
F.0·G值3.5m,69,"[F.0·G值3.5m] ('R2', 'R2-抵費地-2') 欄「平均深度(m)」: baseline='43.9' got=44.47"
F.0·G值3.5m,70,"[F.0·G值3.5m] ('R2', 'R2-抵費地-2') 欄「幾何面積(㎡)」: baseline='309.05' got=382.85"
F.0·G值3.5m,71,"[F.0·G值3.5m] ('R4', '628(1)') 欄「平均深度(m)」: baseline='32.59' got=33.1"
F.0·G值3.5m,72,"[F.0·G值3.5m] ('R4', '628-1(1)') 欄「平均深度(m)」: baseline='32.59' got=33.1"
F.0·G值3.5m,73,"[F.0·G值3.5m] ('R4', 'R4-抵費地') 欄「平均深度(m)」: baseline='32.59' got=33.1"
F.0·G值3.5m,74,"[F.0·G值3.5m] ('R5', '628-18(2)') 欄「平均深度(m)」: baseline='45.04' got=45.71"
F.0·G值3.5m,75,"[F.0·G值3.5m] ('R5', '628-18(2)') 欄「W(m)」: baseline='11.84' got=13.62"
F.0·G值3.5m,76,"[F.0·G值3.5m] ('R5', '628-18(2)') 欄「Rw(%)」: baseline='23.6' got=21.24"
