# W-G.9-270 p3：`diff_rows` 之全量違規列（間諜法·⛔ 改生產碼一字）
# 欄：label \t baseline \t key_cols \t 違規列
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-27(2)') 欄「門檻(㎡)」: baseline='152.82' got=153.8
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-27(2)') 欄「項三比(≤1)」: baseline='0.0783' got=0.0286
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-27(2)') 欄「截角邊(range)」: baseline='2.682' got=4.939
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-27(2)') 欄「正街角分(0.4)」: baseline='—' got=0.0
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-27(2)') 欄「側街分(0.2)」: baseline='—' got=0.0
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-27(2)') 欄「跨占分(0.4)」: baseline='—' got=0.0114
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-27(2)') 欄「總分」: baseline='—' got=0.0114
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R3', '右', '628-27(2)') 欄「原位次(投影序)」: baseline='13' got=9
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-37(1)') 欄「真交集(㎡)」: baseline='32.55' got=35.45
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-37(1)') 欄「範圍面積(㎡)」: baseline='109.79' got=114.94
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-37(1)') 欄「門檻(㎡)」: baseline='109.79' got=114.94
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-37(1)') 欄「項三比(≤1)」: baseline='0.2965' got=0.3084
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-37(1)') 欄「截角邊(range)」: baseline='4.569' got=5.0
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-37(1)') 欄「臨截角」: baseline='4.569' got=4.912
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-37(1)') 欄「正街角分(0.4)」: baseline='0.4' got=0.393
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-37(1)') 欄「原位次(投影序)」: baseline='3' got=2
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-36(1)') 欄「真交集(㎡)」: baseline='43.57' got=45.42
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-36(1)') 欄「範圍面積(㎡)」: baseline='109.79' got=114.94
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-36(1)') 欄「門檻(㎡)」: baseline='109.79' got=114.94
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-36(1)') 欄「截角邊(range)」: baseline='4.569' got=5.0
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-36(1)') 欄「原位次(投影序)」: baseline='4' got=3
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-35(2)') 欄「真交集(㎡)」: baseline='33.67' got=34.07
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-35(2)') 欄「範圍面積(㎡)」: baseline='109.79' got=114.94
v3·診斷0m	verify/baselines/v3/W-D.1.2 診斷_退縮0m.csv	街廓|端|候選地號	[v3·診斷0m] ('R1', '左', '628-35(2)') 欄「門檻(㎡)」: baseline='109.79' got=114.94
